suburb,state,postCode,lat,lng
Mount Mcintyre,SA,5279,-37.62,140.65
Short,SA,5279,-37.62,140.65
Trihi,SA,5279,-37.62,140.65
Wattle Range East,SA,5279,-37.62,140.65
Beachport,SA,5280,-37.48,140.01
Clay Wells,SA,5280,-37.48,140.01
Furner,SA,5280,-37.48,140.01
German Creek,SA,5280,-37.48,140.01
German Flat,SA,5280,-37.48,140.01
Hatherleigh,SA,5280,-37.48,140.01
Kangaroo Inn,SA,5280,-37.48,140.01
Magarey,SA,5280,-37.48,140.01
Millicent,SA,5280,-37.48,140.01
Rendelsham,SA,5280,-37.48,140.01
Rocky Camp,SA,5280,-37.48,140.01
Sebastopol,SA,5280,-37.48,140.01
Southend,SA,5280,-37.48,140.01
Tantanoola,SA,5280,-37.48,140.01
Thornlea,SA,5280,-37.48,140.01
Wattle Range,SA,5280,-37.48,140.01
Mount Gambier,SA,5290,-37.83,140.78
Mount Gambier DC,SA,5290,-37.83,140.78
Allendale East,SA,5291,-38,140.71
Blackfellows Caves,SA,5291,-38,140.71
Burrungule,SA,5291,-38,140.71
Canunda,SA,5291,-38,140.71
Cape Douglas,SA,5291,-38,140.71
Caroline,SA,5291,-38,140.71
Carpenter Rocks,SA,5291,-38,140.71
Caveton,SA,5291,-38,140.71
Compton,SA,5291,-38,140.71
Dismal Swamp,SA,5291,-38,140.71
Donovans,SA,5291,-38,140.71
Eight Mile Creek,SA,5291,-38,140.71
Glenburnie,SA,5291,-38,140.71
Glencoe,SA,5291,-38,140.71
Glencoe West,SA,5291,-38,140.71
Kongorong,SA,5291,-38,140.71
Mil Lel,SA,5291,-38,140.71
Mingbool,SA,5291,-38,140.71
Moorak,SA,5291,-38,140.71
Mount Gambier,SA,5291,-38,140.71
Mount Gambier East,SA,5291,-38,140.71
Mount Gambier West,SA,5291,-38,140.71
Mount Schank,SA,5291,-38,140.71
Nene Valley,SA,5291,-38,140.71
Ob Flat,SA,5291,-38,140.71
Pelican Point,SA,5291,-38,140.71
Port Macdonnell,SA,5291,-38,140.71
Racecourse Bay,SA,5291,-38,140.71
Square Mile,SA,5291,-38,140.71
Suttontown,SA,5291,-38,140.71
Wandilo,SA,5291,-38,140.71
Worrolong,SA,5291,-38,140.71
Wye,SA,5291,-38,140.71
Yahl,SA,5291,-38,140.71
Carcuma,SA,5301,-35.58,140.04
Geranium,SA,5301,-35.58,140.04
Jabuk,SA,5301,-35.58,140.04
Moorlands,SA,5301,-35.58,140.04
Netherton,SA,5301,-35.58,140.04
Parrakie,SA,5301,-35.58,140.04
Peake,SA,5301,-35.58,140.04
Sherlock,SA,5301,-35.58,140.04
Wilkawatt,SA,5301,-35.58,140.04
Lameroo,SA,5302,-35.33,140.52
Ngarkat,SA,5302,-35.33,140.52
Parilla,SA,5303,-35.42,140.69
Kringin,SA,5304,-34.99,140.78
Peebinga,SA,5304,-34.99,140.78
Pinnaroo,SA,5304,-34.99,140.78
Wynarka,SA,5306,-35.13,139.73
Karoonda,SA,5307,-35.1,139.89
Karte,SA,5307,-35.1,139.89
Kulkami,SA,5307,-35.1,139.89
Marama,SA,5307,-35.1,139.89
Mootatunga,SA,5307,-35.1,139.89
Copeville,SA,5308,-34.79,139.85
Galga,SA,5308,-34.79,139.85
Kalyan,SA,5308,-34.79,139.85
Mantung,SA,5308,-34.79,139.85
Mercunda,SA,5308,-34.79,139.85
Perponda,SA,5308,-34.79,139.85
Borrika,SA,5309,-35.02,140.05
Halidon,SA,5309,-35.02,140.05
Mindarie,SA,5309,-35.02,140.05
Sandalwood,SA,5309,-35.02,140.05
Caliph,SA,5310,-34.65,140.28
Wanbi,SA,5310,-34.65,140.28
Alawoona,SA,5311,-34.74,140.51
Billiatt,SA,5311,-34.74,140.51
Bugle Hut,SA,5311,-34.74,140.51
Maggea,SA,5311,-34.74,140.51
Malpas,SA,5311,-34.74,140.51
Meribah,SA,5311,-34.74,140.51
Paruna,SA,5311,-34.74,140.51
Schell Well,SA,5311,-34.74,140.51
Taldra,SA,5311,-34.74,140.51
Taplan,SA,5311,-34.74,140.51
Veitch,SA,5311,-34.74,140.51
Woodleigh,SA,5311,-34.74,140.51
Wunkar,SA,5311,-34.74,140.51
Beatty,SA,5320,-34.01,139.44
Beaumonts,SA,5320,-34.01,139.44
Brenda Park,SA,5320,-34.01,139.44
Bundey,SA,5320,-34.01,139.44
Eba,SA,5320,-34.01,139.44
Lindley,SA,5320,-34.01,139.44
Maude,SA,5320,-34.01,139.44
Morgan,SA,5320,-34.01,139.44
Morphetts Flat,SA,5320,-34.01,139.44
Murbko,SA,5320,-34.01,139.44
North West Bend,SA,5320,-34.01,139.44
Stuart,SA,5320,-34.01,139.44
Wombats Rest,SA,5320,-34.01,139.44
Cadell,SA,5321,-34.09,139.77
Cadell Lagoon,SA,5321,-34.09,139.77
Golden Heights,SA,5322,-34.2,139.94
Qualco,SA,5322,-34.2,139.94
Ramco,SA,5322,-34.2,139.94
Ramco Heights,SA,5322,-34.2,139.94
Sunlands,SA,5322,-34.2,139.94
Boolgun,SA,5330,-34.42,140.04
Devlins Pound,SA,5330,-34.42,140.04
Good Hope Landing,SA,5330,-34.42,140.04
Holder,SA,5330,-34.42,140.04
Holder Siding,SA,5330,-34.42,140.04
Kanni,SA,5330,-34.42,140.04
Lowbank,SA,5330,-34.42,140.04
Markaranka,SA,5330,-34.42,140.04
Overland Corner,SA,5330,-34.42,140.04
Pooginook,SA,5330,-34.42,140.04
Stockyard Plain,SA,5330,-34.42,140.04
Taylorville,SA,5330,-34.42,140.04
Waikerie,SA,5330,-34.42,140.04
Woolpunda,SA,5330,-34.42,140.04
Kingston On Murray,SA,5331,-34.22,140.35
Moorook,SA,5332,-34.29,140.36
Moorook South,SA,5332,-34.29,140.36
Wappilka,SA,5332,-34.29,140.36
Yinkanie,SA,5332,-34.29,140.36
Bookpurnong,SA,5333,-34.35,140.6
Loxton,SA,5333,-34.35,140.6
Loxton North,SA,5333,-34.35,140.6
New Residence,SA,5333,-34.35,140.6
Pata,SA,5333,-34.35,140.6
Pyap,SA,5333,-34.35,140.6
Pyap West,SA,5333,-34.35,140.6
Mundic Creek,SA,5340,-34.22,140.81
Murtho,SA,5340,-34.22,140.81
Paringa,SA,5340,-34.22,140.81
Pike River,SA,5340,-34.22,140.81
Wonuarra,SA,5340,-34.22,140.81
Yamba,SA,5340,-34.22,140.81
Chaffey,SA,5341,-34.21,140.69
Cooltong,SA,5341,-34.21,140.69
Crescent,SA,5341,-34.21,140.69
Old Calperum,SA,5341,-34.21,140.69
Renmark,SA,5341,-34.21,140.69
Renmark North,SA,5341,-34.21,140.69
Renmark South,SA,5341,-34.21,140.69
Renmark West,SA,5341,-34.21,140.69
Monash,SA,5342,-34.24,140.56
Berri,SA,5343,-34.29,140.6
Gerard,SA,5343,-34.29,140.6
Gurra Gurra,SA,5343,-34.29,140.6
Katarapko,SA,5343,-34.29,140.6
Lyrup,SA,5343,-34.29,140.6
Winkie,SA,5343,-34.29,140.6
Glossop,SA,5344,-34.27,140.53
Barmera,SA,5345,-34.25,140.47
Loveday,SA,5345,-34.25,140.47
Spectacle Lake,SA,5345,-34.25,140.47
Cobdogla,SA,5346,-34.24,140.41
Rosedale,SA,5350,-34.55,138.85
Sandy Creek,SA,5350,-34.55,138.85
Altona,SA,5351,-34.6,138.91
Barossa Goldfields,SA,5351,-34.6,138.91
Cockatoo Valley,SA,5351,-34.6,138.91
Lyndoch,SA,5351,-34.6,138.91
Mount Crawford,SA,5351,-34.6,138.91
Pewsey Vale,SA,5351,-34.6,138.91
Williamstown,SA,5351,-34.6,138.91
Bethany,SA,5352,-34.54,138.98
Gomersal,SA,5352,-34.54,138.98
Krondorf,SA,5352,-34.54,138.98
Rowland Flat,SA,5352,-34.54,138.98
Stone Well,SA,5352,-34.54,138.98
Tanunda,SA,5352,-34.54,138.98
Vine Vale,SA,5352,-34.54,138.98
Angaston,SA,5353,-34.5,139.05
Black Hill,SA,5353,-34.5,139.05
Cambrai,SA,5353,-34.5,139.05
